"greenhouse","species","plant_no","plant","co2","resprouter","drought_phase","water_potential_mpa","osmotic_potential_mpa","transpiration_mean_g_day","plant_height","vol_swc_cm3_per_cm3","ysoil_kpa","water_potential_midday_kpa","whole_plant_leaf_area_mm2","whole_plant_leaf_area_cm2","leaves_biomass","SLA","percentage_biomass_change_1_2","percentage_biomass_change_2_3","whole_plant_conductance","whole_plant_conductivity","leaf_specific_conductance","leaf_specific_conductivity","leaf_specific_transpiration","root_shoot_ratio","stems_biomass","total_aboveground_biomass","total_belowground_biomass"
"B","CAL","5W","BCAL5W","elevated","R-","1",-1.3,-1.6220773,176.666666666667,55,0.244152380806141,-16.8296932966554,-1300,255399.891729323,2553.99891729323,15.752,16.2138072453862,,,0.137679827645443,7.57239052049936,5.39075512965989e-05,0.00296491532131294,0.0691725691308831,,,,
"B","CAL","5W","BCAL5W","elevated","R-","2",-1.91,-1.5442565,145,,0.129957465551904,-136.11977046505,-1910,446949.810526316,4469.49810526316,27.566,,75,,0.0817417081411489,4.49579394776319,1.82887890801189e-05,0.00100588339940654,0.0324421213713576,,,,
"B","CAL","5W","BCAL5W","elevated","R-","3",-7.5,,18.75,,0.041,-6234.387762,-7500,415024.82406015,4150.2482406015,25.597,,,-7.14285714285713,0.0148149642023294,0.814823031128117,3.56965736588861e-06,0.000196331155123874,0.00451780204773547,0.207034511,37.89,63.487,13.144
"B","CAL","6W","BCAL6W","elevated","R-","1",-1.43,-1.2597242,166.666666666667,64,0.254142299481324,-14.7347302502018,-1430,195091.096793218,1950.91096793218,10.6444,18.3280501290085,,,0.117763553044816,7.53686739486825,6.0363366130253e-05,0.00386325543233619,0.0854301756493383,,,,
"B","CAL","6W","BCAL6W","elevated","R-","2",-1.52,-1.483459,140,,0.15054060456607,-83.6084990011633,-1520,699076.430175697,6990.76430175697,38.1424333333333,,258.333333333333,,0.097466463636583,6.23785367274131,1.39421756233559e-05,0.00089229923989478,0.0200264225708216,,,,
"B","CAL","6W","BCAL6W","elevated","R-","3",-4.83,-3.501936,51.25,,0.057,-2091.448376,-4830,487727.741983045,4877.27741983045,26.611,,,-30.2325581395349,0.0187142720081876,1.19771340852401,3.83703250754152e-06,0.000245570080482657,0.0105079116048686,0.329490621,34.11,60.721,20.007
"B","DPE","1W","BDPE1W","elevated","R+","1",-1.82,-1.264588,78.3333333333333,53,0.235567743179231,-18.9499622113873,-1820,,,,15.3024390243902,,,0.0434931466032524,2.30513676997237,,,,,,,
"B","DPE","1W","BDPE1W","elevated","R+","2",-2.1,-1.8214931,88.8888888888889,,0.118618590636858,-184.228110324767,-2100,,,,,,,0.046398472264857,2.45911903003742,,,,,,,
"B","DPE","1W","BDPE1W","elevated","R+","3",-7.5,,14.4444444444444,,0.036,-9594.658149,-7500,,,,,,,0.001,0.05,,,,0.299944056,38.725,35.75,10.723
"B","DPE","2W","BDPE2W","elevated","R+","1",-1.37,-1.2621561,145.833333333333,40,0.264326575838712,-12.935268391207,-1370,399788.20089955,3997.8820089955,19.4745652173913,20.5287356321839,,,0.107462326546832,4.29849306187329,2.68798144380036e-05,0.00107519257752015,0.0364776481660036,,,,
"B","DPE","2W","BDPE2W","elevated","R+","2",-2.06,-1.5928945,162.222222222222,,0.171106236855661,-54.6885031051208,-2060,461294.077961019,4612.94077961019,22.470652173913,,15.3846153846154,,0.0808962709650919,3.23585083860368,1.75368110777975e-05,0.0007014724431119,0.0351667688731808,,,,
"B","DPE","2W","BDPE2W","elevated","R+","3",-3.44,-4.0320902,138.888888888889,,0.103,-294.1825417,-3440,424390.551724138,4243.90551724138,20.673,,,-8,0.0441503331741138,1.76601332696455,1.04032318803394e-05,0.000416129275213576,0.0327266684719148,0.244533564,70.84,91.513,22.378
"B","DPE","3D","BDPE3D","elevated","R+","1",-1.9,-1.5758712,41.6666666666667,35,0.262766186177722,-13.1916608458789,-1900,546441.775961538,5464.41775961538,29.4137692307692,18.5777542372881,,,0.0220831473987158,0.772910158955054,4.04126265050975e-06,0.000141444192767841,0.00762508806969389,,,,
"B","DPE","3D","BDPE3D","elevated","R+","2",-2.41,-2.2349161,40,,0.144376355669248,-96.037933482213,-2410,463086.250814863,4630.86250814863,24.9269230769231,,-15.2542372881356,,0.0172863680778462,0.605022882724616,3.73286143724381e-06,0.000130650150303533,0.00863769976534924,,,,
"B","DPE","3D","BDPE3D","elevated","R+","3",-4.08,-4.7616602,23.3333333333333,,0.12,-177.2909083,-4080,120402.425211864,1204.02425211864,6.481,,,-74,0.00597875290857753,0.209256351800213,4.96564159572127e-06,0.000173797455850244,0.0193794546017451,0.312598696,22.649,29.13,9.106
"B","DPE","3W","BDPE3W","elevated","R+","1",-1.62,-1.1648801,67.5,50,0.261787314651884,-13.3558856653522,-1620,84738.336167979,847.38336167979,3.04090666666667,27.8661417322835,,,0.0420130378580782,2.10065189290391,4.95797295037687e-05,0.00247898647518843,0.0796569805975338,,,,
"B","DPE","3W","BDPE3W","elevated","R+","2",-1.8,-1.483459,73.3333333333333,,0.153524602787477,-78.3415724028845,-1800,158025.545826772,1580.25545826772,5.67088,,86.4864864864865,,0.0425945891228164,2.12972945614082,2.69542426827045e-05,0.00134771213413522,0.0464059990741761,,,,
"B","DPE","3W","BDPE3W","elevated","R+","3",-7.5,-3.4654575,56.6666666666667,,0.056,-2217.833741,-7500,171766.897637795,1717.66897637795,6.164,,,8.69565217391303,0.0107279218199759,0.536396090998796,6.24562821329979e-06,0.00031228141066499,0.0329904466145506,0.254632423,17.042,23.206,5.909
"B","DPE","4D","BDPE4D","elevated","R+","1",-1.73,-1.1381292,50.8333333333333,40,0.255233747878486,-14.5268851077462,-1730,91967.6664456233,919.676664456233,4.45825,20.6286472148541,,,0.0296322529872618,1.18529011949047,3.22202945149012e-05,0.00128881178059605,0.0552730489942234,,,,
"B","DPE","4D","BDPE4D","elevated","R+","2",-2.27,-1.8312207,22.2222222222222,,0.143581205505605,-97.8123666641634,-2270,109279.227188329,1092.79227188329,5.29745,,18.8235294117647,,0.0102303419286553,0.409213677146214,9.36165288854454e-06,0.000374466115541782,0.0203352666320792,,,,
"B","DPE","4D","BDPE4D","elevated","R+","3",-3.41,-5.3137015,24.4444444444444,,0.087,-514.8325218,-3410,86557.8037135279,865.578037135279,4.196,,,-20.7920792079208,0.00844318839186539,0.337727535674616,9.7543930525421e-06,0.000390175722101684,0.0282406015352999,0.37568566,13.67,17.866,6.712
"B","DPE","4W","BDPE4W","elevated","R+","1",-2.01,-1.2937708,107.5,47,0.262232446851361,-13.2808780612328,-2010,,,,21.9853300733496,,,0.0538383184789757,2.53040096851186,,,,,,,
"B","DPE","4W","BDPE4W","elevated","R+","2",-1.77,-1.7923103,81.1111111111111,,0.152698548546276,-79.755303601352,-1770,,,,,,,0.0479877921131373,2.25542622931745,,,,,,,
"B","DPE","4W","BDPE4W","elevated","R+","3",-7.5,,8.88888888888889,,0.094,-398.33958,-7500,78751.4523227384,787.514523227384,3.582,,,,0.00125166346504764,0.0588281828572391,1.58938461213145e-06,7.47010767701783e-05,0.011287269792131,0.18798474,44.124,47.706,8.968
"B","LST","1D","BLST1D","elevated","R-","1",-1.71,-1.4032063,161.538461538462,48,0.250102292666749,-15.5386115588126,-1710,432368.269728578,4323.68269728578,25.9741860465116,16.6460757982692,,,0.0953332207156802,4.57599459435265,2.20490788501955e-05,0.00105835578480938,0.0373613127623515,,,,
"B","LST","1D","BLST1D","elevated","R-","2",-1.78,-1.8166293,142,,0.137178563853189,-113.780639641518,-1780,483994.331785722,4839.94331785722,29.0755813953488,,11.9402985074627,,0.0852228724370656,4.09069787697915,1.76082377086177e-05,0.000845195410013649,0.0293391865718931,,,,
"B","LST","1D","BLST1D","elevated","R-","3",-7.5,,23,,0.04,-6766.17809,-7500,277490.083557147,2774.90083557147,16.67,,,-42.6666666666667,0.0313427545383593,1.50445221784125,1.12950899493691e-05,0.000542164317569718,0.00828858448026785,0.238032601,22.102,38.772,9.229
"B","LST","1W","BLST1W","elevated","R-","1",-1.6,-1.2572923,60,33,0.221353227573729,-23.2923160132433,-1600,,,,28.0444305381727,,,0.038053978305153,1.25578128407005,,,,,,,
"B","LST","1W","BLST1W","elevated","R-","2",-2.28,-1.9552476,28.6666666666667,,0.115421024183898,-201.696226779695,-2280,,,,,,,0.0137932996302307,0.455178887797612,,,,,,,
"B","LST","1W","BLST1W","elevated","R-","3",-4.31,-5.4620474,16,,0.078,-739.3987088,-4310,130070.068836045,1300.70068836045,4.638,,,,0.00448103798075499,0.147874253364915,3.44509541730419e-06,0.000113688148771038,0.0123010621453335,0.414690279,8.18,12.818,5.3155
"B","LST","2W","BLST2W","elevated","R-","1",-1.37,-1.4688676,107.692307692308,40,0.253252853905827,-14.906978728031,-1370,373036.030692115,3730.36030692115,18.1565538461538,20.5455304928989,,,0.0794722620526976,3.1788904821079,2.13041785548834e-05,0.000852167142195334,0.0288691436836544,,,,
"B","LST","2W","BLST2W","elevated","R-","2",-1.75,-1.8360845,95.3333333333333,,0.142871497973623,-99.4323348701686,-1750,397364.467476383,3973.64467476383,19.3406769230769,,6.52173913043477,,0.05775790677799,2.3103162711196,1.45352469849164e-05,0.000581409879396654,0.0239914086779788,,,,
"B","LST","2W","BLST2W","elevated","R-","3",-6.39,,33,,0.065,-1353.207881,-6390,263558.065162907,2635.58065162907,12.828,,,-33.6734693877551,0.00655178915872188,0.262071566348875,2.48589970284998e-06,9.94359881139994e-05,0.0125209600319392,0.317749604,14.936,27.764,8.822
"B","LST","4W","BLST4W","elevated","R-","1",-1.48,-1.3302493,173.076923076923,50,0.283839929995574,-10.2148894993445,-1480,416939.810240964,4169.39810240964,16.8135,24.7979189485214,,,0.117756617508506,5.8878308754253,2.82430736082627e-05,0.00141215368041313,0.0415112490641985,,,,
"B","LST","4W","BLST4W","elevated","R-","2",-2.07,-1.6926024,148.666666666667,,0.166255184232862,-60.1592646810425,-2070,395882.244067178,3958.82244067178,15.9643333333333,,-5.05050505050504,,0.0739693768039155,3.69846884019578,1.86846917012433e-05,0.000934234585062163,0.0375532545080348,,,,
"B","LST","4W","BLST4W","elevated","R-","3",-6.26,-5.9776102,38,,0.062,-1582.682663,-6260,505381.588170865,5053.81588170865,20.38,,,27.6595744680851,0.00812431512811849,0.406215756405925,1.60756056775296e-06,8.0378028387648e-05,0.00751907091382849,0.206913778,29.665,50.045,10.355
