"plant","species","plant_no","greenhouse","co2","resprouter","drought_phase","water_potential_mpa","water_potential_midday_log","osmotic_potential_mpa","osmotic_potential_log","transpiration_mean_g_day","transpiration_mean_log","whole_plant_conductance","whole_plant_conductance_log","whole_plant_conductivity","whole_plant_conductivity_log","leaf_specific_transpiration","leaf_specific_transpiration_log","leaf_specific_conductance","leaf_specific_conductance_log","leaf_specific_conductivity","leaf_specific_conductivity_log","whole_plant_leaf_area_cm2","whole_plant_leaf_area_log","leaves_biomass","leaves_biomass_log"
"CSRO1W","SRO","1W","C","elevated","R-","2",-0.98,-0.0202027073175195,-1.4712995,0.386146023886187,269.166666666667,5.5953307664287,,,,,0.0561847959741314,-2.87910909295161,,,,,4790.73852631941,8.47443985938032,40.3922352941176,3.69863757080499
"CSRO1W","SRO","1W","C","elevated","R-","3",-3.41,1.22671229129543,-2.383262,0.868470137519963,75,4.31748811353631,,,,,0.0139449736866356,-4.27263614484347,,,,,5378.28193049065,8.59012425837978,45.346,3.81432196980445
"CSRO2W","SRO","2W","C","elevated","R-","1",-0.98,-0.0202027073175195,-1.1138102,0.10778674996953,175,5.16478597392351,0.181857282487632,-1.70453306167718,9.63843597184447,2.26575885187494,0.0793991251433971,-2.53326792913487,8.25103378884204e-05,-9.40258696473557,0.00437304790808628,-5.43229505118345,2204.05451173354,7.69805390305839,20.957,3.04247271943781
"CSRO2W","SRO","2W","C","elevated","R-","2",-1.31,0.27002713721306,-1.483459,0.394376523022702,169.166666666667,5.13088442224783,0.142030989567578,-1.95171000879958,7.52764244708166,2.01858190475255,0.0500054086130385,-2.99562410714342,4.19841438563998e-05,-10.0782185381908,0.00222515962438919,-6.1079266246387,3382.96739010264,8.12650852939125,32.1665581395349,3.47092734577067
"CSRO2W","SRO","2W","C","elevated","R-","3",-4.09,1.40854497005471,-3.4460023,1.23721480554603,46.6666666666667,3.8430301339412,0.001,-6.90775527898214,0.05,-2.99573227355399,0.0105865500191196,-4.54817094967714,2.26854643266849e-07,-15.2989563626005,1.13427321633424e-05,-11.3869333571723,4408.10902346707,8.39120108361833,41.914,3.73561989999775
"CSRO3D","SRO","3D","C","elevated","R-","1",-1.14,0.131028262406404,-1.1138102,0.10778674996953,163.571428571429,5.09724976693303,0.145493435192156,-1.92762431234273,6.40171114845488,1.85656532157553,0.0755988339990167,-2.58231441920902,6.72436143102792e-05,-9.60718849848478,0.00295871902965229,-5.82299886456652,2163.67660609099,7.67956418614205,21.731,3.0787398125376
"CSRO3D","SRO","3D","C","elevated","R-","2",-1.68,0.518793793415168,-1.6147816,0.479199715331779,183.333333333333,5.2113059895584,0.116348589927768,-2.15116450853574,5.11933795682178,1.63302512538252,0.0486426267603787,-3.02325503866277,3.08700056397424e-05,-10.3857255367569,0.00135828024814866,-6.60153590283866,3768.9850557714,8.23456102822117,37.854,3.63373665461673
"CSRO3D","SRO","3D","C","elevated","R-","3",-7.5,2.01490302054226,,,30,3.40119738166216,0.00506986498973361,-5.28444109097747,0.223074059548279,-1.50025145705921,0.00661267597357876,-5.01876686989038,1.11751248022998e-06,-13.70440534253,4.91705491301193e-05,-9.92021570861175,4536.74127083594,8.41996425155254,45.565,3.81913987794809
"CSRO3W","SRO","3W","C","elevated","R-","1",-1,0,-1.0724679,0.0699624413021914,208.571428571429,5.34028156564707,0.212274678274591,-1.54987419070454,12.0996566616517,2.49317707713001,0.12558344689145,-2.07478482589893,0.000127813219519505,-8.96494058225054,0.00728535351261176,-4.92188931441599,1660.81942910606,7.415066391546,15.8093541666667,2.76060180071381
"CSRO3W","SRO","3W","C","elevated","R-","2",-1.15,0.139761942375159,-1.434821,0.36104010275511,172.5,5.15039723647141,0.1680145747144,-1.78370454908943,9.57683075872079,2.25934671874512,0.0715510255063043,-2.63734444035976,6.96905224395414e-05,-9.5714462259206,0.00397235977905386,-5.52839495808605,2410.86691321847,7.78774167683117,22.9490625,3.13327708599898
"CSRO3W","SRO","3W","C","elevated","R-","3",-7.5,2.01490302054226,,,33.3333333333333,3.50655789731998,0.00616307944356478,-5.08917871668031,0.351295528283193,-1.04612744884576,0.00648107115093336,-5.03886948120871,1.19830069147794e-06,-13.634606095209,6.83031394142428e-05,-9.59155482737445,5143.18274819941,8.54542737852869,48.958,3.8909627876965
"CSRO4W","SRO","4W","C","elevated","R-","1",-1,0,-1.2524285,0.225084466519082,131.428571428571,4.87846352098777,0.133608306160638,-2.01284284795112,4.67629071562234,1.5425052135383,0.0571225250054646,-2.86255675665009,5.80698985512954e-05,-9.75386312558898,0.00203244644929534,-6.19851506409957,2300.81865981937,7.74102027763786,16.6540350877193,2.81265253467578
"CSRO4W","SRO","4W","C","elevated","R-","2",-1.52,0.418710334858185,-1.507778,0.410637043894483,94.1666666666667,4.54506626191839,0.0675065508987441,-2.69553063546097,2.36272928145604,0.859817426028443,0.0304576456213835,-3.49141822861332,2.18345904891594e-05,-10.7320151259927,0.000764210667120578,-7.17666706450325,3091.72507413228,8.0364844905317,22.3788596491228,3.10811674756962
"CSRO4W","SRO","4W","C","elevated","R-","3",-7.5,2.01490302054226,,,29.1666666666667,3.37302650469546,0.0113629430086596,-4.47739783157767,0.397703005303087,-0.922049770088251,0.00711671427731443,-4.94530913797723,2.77257664258416e-06,-12.7957334742504,9.70401824904458e-05,-9.24038541276094,4098.33323780325,8.31833564267269,29.665,3.38996789971061
"CSRO5D","SRO","5D","C","elevated","R-","1",-1.12,0.113328685307003,-1.2816113,0.248118114396708,102.142857142857,4.62637239363869,0.0935071307991248,-2.36971758036426,3.92729949356324,1.36795203791911,0.0893939093088554,-2.41470272765982,8.1836050059745e-05,-9.41079270166277,0.00343711410250929,-5.6731230833794,1142.61539664804,7.04107512129851,11.662,2.45633569279996
"CSRO5D","SRO","5D","C","elevated","R-","2",-1.84,0.609765571620894,-1.775287,0.573962099997782,55.8333333333333,4.02237106259701,0.0420660603147274,-3.16851403171847,1.76677453321855,0.569155586564894,0.0291472473283239,-3.53539480191989,2.19601766708337e-05,-10.7262798962354,0.000922327420175017,-6.988610277952,1915.56110614525,7.5577658645169,19.551,2.97302643601835
"CSRO5D","SRO","5D","C","elevated","R-","3",-7.5,2.01490302054226,,,23.3333333333333,3.14988295338125,0.001,-6.90775527898214,0.05,-2.99573227355399,0.0128576580254298,-4.35381568986537,5.51042486804133e-07,-14.4114539222288,2.75521243402067e-05,-10.4994309168006,1814.74210055866,7.50369864324662,18.522,2.91895921474808
"DACY1W","ACY","1W","D","ambient","R+","1",-1.74,0.553885113226438,-1.4177977,0.349104752205838,99.375,4.5989005729745,0.0575934080472765,-2.85434716145313,3.34041766674204,1.20609584909329,0.0391127867861931,-3.24130583767287,2.2668062281694e-05,-10.6945535721005,0.00131474761233825,-6.63411056155408,2540.72921326791,7.84020641064737,14.4960769230769,2.67387805579019
"DACY1W","ACY","1W","D","ambient","R+","2",-1.97,0.678033542749897,-1.8141974,0.595643166059106,142.727272727273,4.96093562554398,0.0757937942635758,-2.579738859559,4.39604006728739,1.48070415098742,0.048373529836326,-3.02880251907435,2.5688246528912e-05,-10.5694770041773,0.0014899182986769,-6.50903399363091,2950.52424766596,7.98973814461833,16.8341538461538,2.82340978976116
"DACY1W","ACY","1W","D","ambient","R+","3",-2.94,1.07840958135059,-2.3467835,0.853045667194331,50,3.91202300542815,0.032994070527365,-3.41142741464916,1.91365609058717,0.64901559589726,0.0234638875737201,-3.75229273875556,1.54833832290697e-05,-11.0757431588329,0.000898036227286042,-7.01530014828644,2130.93417886986,7.6643157441837,12.158,2.49798738932653
"DACY2W","ACY","2W","D","ambient","R+","1",-1.67,0.512823626428664,-1.3594321,0.307067039010445,96.25,4.56694897316789,0.0580792748308625,-2.84594639423806,2.67164664221968,0.982695002251037,0.060815903830992,-2.79990394804747,3.66975957681817e-05,-10.2127993154534,0.00168808940533636,-6.38415791896432,1582.64522825279,7.36685292121536,6.874,1.92774617842764
"DACY2W","ACY","2W","D","ambient","R+","2",-1.58,0.457424847038875,-1.7582637,0.56432678801411,136.363636363636,4.91532511429193,0.0897925607651644,-2.41025314936434,4.13045779519756,1.41838824712475,0.0473890159722016,-3.04936480767905,3.12046613727586e-05,-10.3749430713353,0.00143541442314689,-6.54630167484623,2877.53677864143,7.96468992197098,12.4981818181818,2.52558317918326
"DACY2W","ACY","2W","D","ambient","R+","3",-1.6,0.470003629245736,-1.896882,0.640211485538983,97.1428571428571,4.57618264911484,0.0840014702755107,-2.47692097701211,3.86406763267349,1.35172041947698,0.0409200391886947,-3.19613538020868,3.53844179251075e-05,-10.2492390063356,0.00162768322455494,-6.42059760984655,2373.96784237918,7.77231802932352,10.311,2.33321128653581
"DACY3W","ACY","3W","D","ambient","R+","1",-1.65,0.500775287912489,-1.0359894,0.0353569121247159,151.25,5.01893409691095,0.0924643702525524,-2.38093189512601,5.54786221515314,1.71341266709609,0.0349542538061405,-3.35371510651709,2.13687475426953e-05,-10.7535810985541,0.00128212485256172,-6.65923653633195,4327.08421809965,8.37264920342805,20.1242553191489,3.0019258198448
"DACY3W","ACY","3W","D","ambient","R+","2",-2.01,0.698134722070984,-1.9333605,0.659259680509677,146.363636363636,4.98609418518014,0.0762452246785436,-2.57380049262242,4.57471348071262,1.52054406959968,0.0275319791305857,-3.59240707245206,1.43422368206344e-05,-11.1523017502546,0.000860534209238061,-7.05795718803251,5316.13203937956,8.57850125763219,24.724085106383,3.20777787404895
"DACY3W","ACY","3W","D","ambient","R+","3",-5.89,1.7732559976635,-4.4601046,1.49517221867176,32.8571428571429,3.49216915986788,0.00796423974247778,-4.83279378995882,0.477854384548667,-0.738449227736723,0.0113092714969753,-4.48213240322086,2.74125324609901e-06,-12.8070953530476,0.000164475194765941,-8.71275079082547,2905.32797500976,7.97430156308874,13.512,2.6035781795055
"DACY4W","ACY","4W","D","ambient","R+","1",-1.65,0.500775287912489,-1.3740235,0.317743297001786,168.75,5.12841832975264,0.103484425594992,-2.26833415494264,7.24390979164945,1.98016108710672,0.0266116196982383,-3.62640732781643,1.63193373548122e-05,-11.0231598125117,0.00114235361483686,-6.77466457046234,6341.21492466584,8.75482565756907,30.2538461538462,3.40962332197623
"DACY4W","ACY","4W","D","ambient","R+","2",-2.12,0.751416088683921,-1.4640038,0.381175011164166,188.181818181818,5.23740861346104,0.0965135026558082,-2.33807235653125,6.75594518590657,1.91042288551811,0.0314216343816632,-3.46025863026807,1.61153294332315e-05,-11.0357396002604,0.00112807306032621,-6.787244358211,5988.92520662885,8.69766724372912,28.5730769230769,3.35246490813628
"DACY4W","ACY","4W","D","ambient","R+","3",-4.35,1.47017584510059,-3.0374431,1.11101607598092,40,3.68887945411394,0.0149272457071735,-4.20456716488009,1.04490719950215,0.0439280771692759,0.0174681401096128,-4.04737662246056,6.51878048658808e-06,-11.9408232414546,0.000456314634061166,-7.69232799940522,2289.88316724044,7.73625607657449,10.925,2.39105374098165
"DACY5W","ACY","5W","D","ambient","R+","1",-1.23,0.207014169384326,-1.0603084,0.0585598092043798,287.5,5.6612228602374,0.236146795055987,-1.4433016543773,10.1543121874074,2.31789846131626,0.076585521903434,-2.56934722919361,6.29058279832558e-05,-9.67387174380832,0.00270495060328,-5.91267162811476,3753.97324265161,8.23057008943102,13.855875,2.6287093304168
"DACY5W","ACY","5W","D","ambient","R+","2",-1.41,0.343589704390077,-1.3813192,0.323038984576497,139.090909090909,4.93512774158811,0.101356873790938,-2.28910758607574,4.35834557301033,1.47209252961782,0.0305676126553706,-3.48781424049036,2.22749112666715e-05,-10.7120495681542,0.000957821184466876,-6.95084945246065,4550.27059715347,8.42294198207847,16.795,2.82108122306426
"DACY5W","ACY","5W","D","ambient","R+","3",-1.55,0.438254930931155,-1.7582637,0.56432678801411,134.285714285714,4.89996972620873,0.0896869795186167,-2.41142967632178,3.85654011930052,1.34977043937178,0.0737789717218796,-2.60668152399558,4.92756296596529e-05,-9.9180809265261,0.00211885207536507,-6.15688081083254,1820.10823886139,7.50665125020432,6.718,1.9047904911901
"DCAL2W","CAL","2W","D","ambient","R-","1",-1.46,0.378436435720245,-1.0919231,0.0879404535975998,118,4.77068462446567,0.0815271880553781,-2.50681871859451,4.23941377887966,1.44442499998692,0.0317961022835511,-3.44841156640794,2.19681933076196e-05,-10.7259149094681,0.00114234605199622,-6.77467119088668,3711.14669803551,8.2190961908736,21.319,3.0595986938824
"DCAL2W","CAL","2W","D","ambient","R-","2",-1.51,0.412109650826833,-1.1770396,0.163002472571977,137.857142857143,4.92621795228367,0.0951532328077633,-2.35226670990792,4.94796810600369,1.59897700867351,0.0236388587855368,-3.74486336233299,1.6316266148508e-05,-11.0233480245246,0.000848445839722415,-7.07210430594315,5831.8019540558,8.67108131461666,33.5012857142857,3.51158381762546
"DCAL2W","CAL","2W","D","ambient","R-","3",-3.8,1.33500106673234,-2.4537871,0.897632586208954,63.75,4.15496918403854,0.0202538213826486,-3.89941179297888,1.05319871189773,0.0518319256025527,0.0171779789879354,-4.06412700683507,5.4575642060633e-06,-12.1185079838525,0.000283793338715292,-8.16726426527105,3711.14669803551,8.2190961908736,21.319,3.0595986938824
"DCAL3D","CAL","3D","D","ambient","R-","1",-1.02,0.0198026272961797,-1.3570002,0.305276528236656,81.3333333333333,4.39855593662509,0.0808503575271715,-2.51515527086402,3.23401430108686,1.17372418324992,0.0310542843199682,-3.47201849880177,3.08698769264738e-05,-10.3857297062909,0.00123479507705895,-6.69685025217694,2619.06964254318,7.87057443542686,8.57133333333333,2.14842330199395
"DCAL3D","CAL","3D","D","ambient","R-","2",-1.31,0.27002713721306,-1.5491203,0.437687221427509,87.8571428571429,4.4757121187512,0.0713767351468786,-2.63978330101244,2.85506940587515,1.0490961531015,0.0236789452694619,-3.74316901094387,1.92372042851882e-05,-10.8586644307075,0.000769488171407527,-7.16978497659358,3710.3486602695,8.21888112969508,12.1427222222222,2.49672999626216
"DCAL3D","CAL","3D","D","ambient","R-","3",-5.6,1.7227665977411,-3.4192514,1.22942163822596,33.75,3.51898041731854,0.0069435853669182,-4.96993701439214,0.277743414676728,-1.28105756027821,0.00859083685081088,-4.75705912621649,1.76744323101843e-06,-13.2459765579272,7.06977292407372e-05,-9.55709710381323,3928.60446381476,8.27603954353502,12.857,2.55388841010211
"DCAL3W","CAL","3W","D","ambient","R-","1",-1.34,0.29266961396282,-1.1405611,0.131520334301625,128.666666666667,4.85722508079672,0.0968509340741416,-2.33458224463107,5.22995044000364,1.6544018019332,0.0322306142260043,-3.43483852575015,2.42608686028899e-05,-10.6266458511779,0.00131008690455606,-6.63766180461366,3992.06374921815,8.29206360654687,17.60125,2.86796992224938
"DCAL3W","CAL","3W","D","ambient","R-","2",-1.16,0.148420005118273,-1.3107941,0.270633136764343,147.857142857143,4.99624655664416,0.132859671389798,-2.01846181010503,7.1744222550491,1.97052223645924,0.0308648091449986,-3.47813860669667,2.77341244479164e-05,-10.4928469734459,0.00149764272018748,-6.50386292688159,4790.47649906178,8.47438516334083,21.1215,3.05029147904334
"DCAL3W","CAL","3W","D","ambient","R-","3",-2.31,0.837247524533702,-2.1254806,0.753997941510881,71.25,4.26619481914876,0.0331913544968957,-3.40546584369142,1.79233314283237,0.583518202872855,0.0223098892189392,-3.8027252360839,1.03929184821373e-05,-11.4743858989241,0.000561217598035414,-7.48540185235981,3193.65099937452,8.06892005523266,14.081,2.64482637093517
