co2,greenhouse,species,plant_no,date,start_pot_weight_kg,water.added.l,result_pot_weight_kg,
elevated,B,LST,1W,10/4/20,7.5,0,7.5,
elevated,B,LST,2W,10/4/20,7,0,7,
elevated,B,LST,4W,10/4/20,6.9,0.1,7,
elevated,B,LST,1D,10/4/20,7.1,0,7.1,
elevated,B,DPE,1W,10/4/20,7.2,0,7.2,
elevated,B,DPE,2W,10/4/20,6.9,0.1,7,
elevated,B,DPE,3W,10/4/20,7,0,7,
elevated,B,DPE,4W,10/4/20,7.1,0,7.1,
elevated,B,DPE,3D,10/4/20,7.4,0,7.4,
elevated,B,DPE,4D,10/4/20,7.3,0,7.3,
elevated,B,ACY,1W,11/4/20,,,,
elevated,B,ACY,2W,11/4/20,,,,
elevated,B,ACY,3W,11/4/20,,,,
elevated,B,ACY,5W,11/4/20,,,,
elevated,B,ACY,6W,11/4/20,,,,
elevated,B,CAL,1W,11/4/20,6.9,0.1,7,
elevated,B,CAL,2W,11/4/20,,,,
elevated,B,CAL,3W,11/4/20,6.8,0,6.8,
elevated,B,CAL,4W,11/4/20,6.8,0,6.8,
elevated,B,CAL,5W,11/4/20,7.1,0,7.1,
elevated,B,CAL,6W,11/4/20,6.9,0,6.9,
elevated,B,ROF,1W,11/4/20,6.9,0.1,7,
elevated,B,ROF,2W,11/4/20,6.9,0.1,7,
elevated,B,ROF,3W,11/4/20,6.9,0.1,7,
elevated,B,ROF,1D,11/4/20,,,,
elevated,B,LST,1W,11/4/20,7.5,0,7.5,
elevated,B,LST,2W,11/4/20,7,0,7,
elevated,B,LST,4W,11/4/20,7,0,7,
elevated,B,LST,1D,11/4/20,7,0,7,
elevated,B,DPE,1W,11/4/20,7.2,0,7.2,
elevated,B,DPE,2W,11/4/20,6.9,0.1,7,
elevated,B,DPE,3W,11/4/20,6.9,0.1,7,
elevated,B,DPE,4W,11/4/20,7.1,0,7.1,
elevated,B,DPE,3D,11/4/20,7.4,0,7.4,
elevated,B,DPE,4D,11/4/20,7.3,0,7.3,
elevated,B,ACY,1W,12/4/20,,,,
elevated,B,ACY,2W,12/4/20,,,,
elevated,B,ACY,3W,12/4/20,,,,
elevated,B,ACY,5W,12/4/20,,,,
elevated,B,ACY,6W,12/4/20,,,,
elevated,B,CAL,1W,12/4/20,,,,
elevated,B,CAL,2W,12/4/20,,,,
elevated,B,CAL,3W,12/4/20,,,,
elevated,B,CAL,4W,12/4/20,,,,
elevated,B,CAL,5W,12/4/20,,,,
elevated,B,CAL,6W,12/4/20,,,,
elevated,B,ROF,1W,12/4/20,6.8,0.2,7,
elevated,B,ROF,2W,12/4/20,6.7,0.3,7,
elevated,B,ROF,3W,12/4/20,6.9,0.1,7,
elevated,B,ROF,1D,12/4/20,,,,
elevated,B,LST,1W,12/4/20,7.4,0,7.4,
elevated,B,LST,2W,12/4/20,6.9,0.1,7,
elevated,B,LST,4W,12/4/20,6.9,0.1,7,
elevated,B,LST,1D,12/4/20,7,0,7,
elevated,B,DPE,1W,12/4/20,7.2,0,7.2,
elevated,B,DPE,2W,12/4/20,6.8,0,6.8,
elevated,B,DPE,3W,12/4/20,6.9,0,6.9,
elevated,B,DPE,4W,12/4/20,7.1,0,7.1,
elevated,B,DPE,3D,12/4/20,7.3,0,7.3,
elevated,B,DPE,4D,12/4/20,7.2,0,7.2,
elevated,B,ACY,1W,13/04/2020,,,,
elevated,B,ACY,2W,13/04/2020,,,,
elevated,B,ACY,3W,13/04/2020,,,,
elevated,B,ACY,5W,13/04/2020,,,,
elevated,B,ACY,6W,13/04/2020,,,,
elevated,B,CAL,1W,13/04/2020,,,,
elevated,B,CAL,2W,13/04/2020,,,,
elevated,B,CAL,3W,13/04/2020,,,,
elevated,B,CAL,4W,13/04/2020,,,,
elevated,B,CAL,5W,13/04/2020,,,,
elevated,B,CAL,6W,13/04/2020,,,,
elevated,B,ROF,1W,13/04/2020,6.9,0.1,7,
elevated,B,ROF,2W,13/04/2020,6.9,0.1,7,
elevated,B,ROF,3W,13/04/2020,6.9,0.1,7,
elevated,B,ROF,1D,13/04/2020,,,,
elevated,B,LST,1W,13/04/2020,7.4,0,7.4,
elevated,B,LST,2W,13/04/2020,7.1,0,7.1,
elevated,B,LST,4W,13/04/2020,7,0,7,
elevated,B,LST,1D,13/04/2020,7,0,7,
elevated,B,DPE,1W,13/04/2020,,,,
elevated,B,DPE,2W,13/04/2020,,,,
elevated,B,DPE,3W,13/04/2020,,,,
elevated,B,DPE,4W,13/04/2020,,,,
elevated,B,DPE,3D,13/04/2020,,,,
elevated,B,DPE,4D,13/04/2020,,,,
elevated,B,ACY,1W,14/04/2020,,,,
elevated,B,ACY,2W,14/04/2020,,,,
elevated,B,ACY,3W,14/04/2020,,,,
elevated,B,ACY,5W,14/04/2020,,,,
elevated,B,ACY,6W,14/04/2020,,,,
elevated,B,CAL,1W,14/04/2020,,,,
elevated,B,CAL,2W,14/04/2020,,,,
elevated,B,CAL,3W,14/04/2020,,,,
elevated,B,CAL,4W,14/04/2020,,,,
elevated,B,CAL,5W,14/04/2020,,,,
elevated,B,CAL,6W,14/04/2020,,,,
elevated,B,ROF,1W,14/04/2020,6.8,0.2,7,
elevated,B,ROF,2W,14/04/2020,6.8,0.2,7,
elevated,B,ROF,3W,14/04/2020,6.9,0.1,7,
elevated,B,ROF,1D,14/04/2020,,,,
elevated,B,LST,1W,14/04/2020,,,,
elevated,B,LST,2W,14/04/2020,,,,
elevated,B,LST,4W,14/04/2020,,,,
elevated,B,LST,1D,14/04/2020,,,,
elevated,B,DPE,1W,14/04/2020,,,,
elevated,B,DPE,2W,14/04/2020,,,,
elevated,B,DPE,3W,14/04/2020,,,,
elevated,B,DPE,4W,14/04/2020,,,,
elevated,B,DPE,3D,14/04/2020,,,,
elevated,B,DPE,4D,14/04/2020,,,,
elevated,B,ACY,1W,16/04/2020,,,,
elevated,B,ACY,2W,16/04/2020,,,,
elevated,B,ACY,3W,16/04/2020,,,,
elevated,B,ACY,5W,16/04/2020,,,,
elevated,B,ACY,6W,16/04/2020,,,,
elevated,B,CAL,1W,16/04/2020,,,,
elevated,B,CAL,2W,16/04/2020,,,,
elevated,B,CAL,3W,16/04/2020,,,,
elevated,B,CAL,4W,16/04/2020,,,,
elevated,B,CAL,5W,16/04/2020,,,,
elevated,B,CAL,6W,16/04/2020,,,,
elevated,B,ROF,1W,16/04/2020,6.9,0,6.9,
elevated,B,ROF,2W,16/04/2020,6.9,0,6.9,
elevated,B,ROF,3W,16/04/2020,6.9,0,6.9,
elevated,B,ROF,1D,16/04/2020,,,,
elevated,B,LST,1W,16/04/2020,,,,
elevated,B,LST,2W,16/04/2020,,,,
elevated,B,LST,4W,16/04/2020,,,,
elevated,B,LST,1D,16/04/2020,,,,
elevated,B,DPE,1W,16/04/2020,,,,
elevated,B,DPE,2W,16/04/2020,,,,
elevated,B,DPE,3W,16/04/2020,,,,
elevated,B,DPE,4W,16/04/2020,,,,
elevated,B,DPE,3D,16/04/2020,,,,
elevated,B,DPE,4D,16/04/2020,,,,
elevated,C,ACY,1W,23/01/2020,8.7,0.3,9,
elevated,C,ACY,2W,23/01/2020,7.7,1,8.7,
elevated,C,ACY,3W,23/01/2020,10.2,0,10.2,
elevated,C,ACY,4W,23/01/2020,8,1,9,
elevated,C,ACY,5W,23/01/2020,7.4,1,8.4,
elevated,C,CAL,1W,23/01/2020,7.9,1,8.9,
elevated,C,CAL,2W,23/01/2020,8.8,0.2,9,
elevated,C,CAL,3W,23/01/2020,8.3,0.7,9,
elevated,C,CAL,4W,23/01/2020,7.4,1,8.4,
elevated,C,CAL,5W,23/01/2020,7.7,1,8.7,
elevated,C,ROF,1W,23/01/2020,7.2,1,8.2,
elevated,C,ROF,2W,23/01/2020,9.1,0,9.1,
elevated,C,ROF,3W,23/01/2020,8,1,9,
elevated,C,ROF,4W,23/01/2020,8.5,0.5,9,
elevated,C,ROF,3D,23/01/2020,7.5,1,8.5,
elevated,C,ROF,5D,23/01/2020,7.8,1,8.8,
elevated,C,LST,1W,23/01/2020,8.8,0.2,9,
elevated,C,LST,2W,23/01/2020,9.7,0,9.7,
elevated,C,LST,3W,23/01/2020,8,1,9,
elevated,C,LST,4W,23/01/2020,9.8,0,9.8,
elevated,C,LST,1D,23/01/2020,7.3,1,8.3,
elevated,C,DPE,1W,23/01/2020,9.6,0,9.6,
elevated,C,DPE,2W,23/01/2020,9.4,0,9.4,
elevated,C,DPE,3W,23/01/2020,8.6,0.4,9,
elevated,C,DPE,2D,23/01/2020,9,0,9,
elevated,C,ACY,1W,24/01/2020,9,0,9,
elevated,C,ACY,2W,24/01/2020,8.6,0.4,9,
elevated,C,ACY,3W,24/01/2020,10.3,0,10.3,
elevated,C,ACY,4W,24/01/2020,8.5,0.5,9,
elevated,C,ACY,5W,24/01/2020,8.3,0.7,9,
elevated,C,CAL,1W,24/01/2020,8.5,0.5,9,
elevated,C,CAL,2W,24/01/2020,9,0,9,
elevated,C,CAL,3W,24/01/2020,8.9,0.1,9,
elevated,C,CAL,4W,24/01/2020,8.3,0.7,9,
elevated,C,CAL,5W,24/01/2020,8.5,0.5,9,
elevated,C,ROF,1W,24/01/2020,7.9,1,8.9,
elevated,C,ROF,2W,24/01/2020,9,0,9,
elevated,C,ROF,3W,24/01/2020,8.7,0.3,9,
elevated,C,ROF,4W,24/01/2020,9,0,9,
elevated,C,ROF,3D,24/01/2020,8.3,0.7,9,
elevated,C,ROF,5D,24/01/2020,8.8,0.2,9,
elevated,C,LST,1W,24/01/2020,9,0,9,
elevated,C,LST,2W,24/01/2020,9.6,0,9.6,
elevated,C,LST,3W,24/01/2020,8.3,0.7,9,
elevated,C,LST,4W,24/01/2020,9.8,0,9.8,
elevated,C,LST,1D,24/01/2020,8.3,0.7,9,
elevated,C,DPE,1W,24/01/2020,9.5,0,9.5,
elevated,C,DPE,2W,24/01/2020,9.3,0,9.3,
elevated,C,DPE,3W,24/01/2020,8.8,0.2,9,
elevated,C,DPE,2D,24/01/2020,8.9,0.1,9,
elevated,C,ACY,1W,27/01/2020,8.8,0.2,9,
elevated,C,ACY,2W,27/01/2020,8.8,0.2,9,
elevated,C,ACY,3W,27/01/2020,10.2,0,10.2,
elevated,C,ACY,4W,27/01/2020,8.6,0.4,9,
elevated,C,ACY,5W,27/01/2020,8.1,0.9,9,
elevated,C,CAL,1W,27/01/2020,8.6,0.4,9,
elevated,C,CAL,2W,27/01/2020,8.9,0.1,9,
elevated,C,CAL,3W,27/01/2020,8.6,0.4,9,
elevated,C,CAL,4W,27/01/2020,8.4,0.6,9,
elevated,C,CAL,5W,27/01/2020,8.5,0.5,9,
elevated,C,ROF,1W,27/01/2020,8.1,0.9,9,
elevated,C,ROF,2W,27/01/2020,8.8,0.2,9,
elevated,C,ROF,3W,27/01/2020,9,0,9,
elevated,C,ROF,4W,27/01/2020,8.8,0.2,9,
elevated,C,ROF,3D,27/01/2020,8.5,0.5,9,
elevated,C,ROF,5D,27/01/2020,8.7,0.3,9,
elevated,C,LST,1W,27/01/2020,8.7,0.3,9,
elevated,C,LST,2W,27/01/2020,9.5,0,9.5,
elevated,C,LST,3W,27/01/2020,8.1,0.9,9,
elevated,C,LST,4W,27/01/2020,9.6,0,9.6,
elevated,C,LST,1D,27/01/2020,8.6,0.4,9,
elevated,C,DPE,1W,27/01/2020,9.4,0,9.4,
elevated,C,DPE,2W,27/01/2020,9.2,0,9.2,
elevated,C,DPE,3W,27/01/2020,8.6,0.4,9,
elevated,C,DPE,2D,27/01/2020,8.9,0.1,9,
elevated,C,ACY,1W,28/01/2020,9,0,9,
elevated,C,ACY,2W,28/01/2020,8.9,0.1,9,
elevated,C,ACY,3W,28/01/2020,10.2,0,10.2,
elevated,C,ACY,4W,28/01/2020,8.9,0.1,9,
elevated,C,ACY,5W,28/01/2020,8.7,0.3,9,
elevated,C,CAL,1W,28/01/2020,8.8,0.2,9,
elevated,C,CAL,2W,28/01/2020,8.9,0.1,9,
elevated,C,CAL,3W,28/01/2020,8.7,0.3,9,
elevated,C,CAL,4W,28/01/2020,8.6,0.4,9,
elevated,C,CAL,5W,28/01/2020,8.9,0.1,9,
elevated,C,ROF,1W,28/01/2020,8.5,0.5,9,
elevated,C,ROF,2W,28/01/2020,8.9,0.1,9,
elevated,C,ROF,3W,28/01/2020,8.6,0.4,9,
elevated,C,ROF,4W,28/01/2020,8.9,0.1,9,
elevated,C,ROF,3D,28/01/2020,8.8,0.2,9,
elevated,C,ROF,5D,28/01/2020,8.9,0.1,9,
elevated,C,LST,1W,28/01/2020,8.9,0.1,9,
elevated,C,LST,2W,28/01/2020,9.4,0,9.4,
elevated,C,LST,3W,28/01/2020,8.4,0.6,9,
elevated,C,LST,4W,28/01/2020,9.5,0,9.5,
elevated,C,LST,1D,28/01/2020,9,0,9,
elevated,C,DPE,1W,28/01/2020,9.4,0,9.4,
elevated,C,DPE,2W,28/01/2020,9.3,0,9.3,
elevated,C,DPE,3W,28/01/2020,8.8,0.2,9,
elevated,C,DPE,2D,28/01/2020,9.1,0,9.1,
elevated,C,ACY,1W,29/01/2020,8.4,0.6,9,
elevated,C,ACY,2W,29/01/2020,9,0,9,
elevated,C,ACY,3W,29/01/2020,10.1,0,10.1,
elevated,C,ACY,4W,29/01/2020,8.9,0.1,9,
elevated,C,ACY,5W,29/01/2020,8.7,0.3,9,
elevated,C,CAL,1W,29/01/2020,8.9,0.1,9,
elevated,C,CAL,2W,29/01/2020,8.9,0.1,9,
elevated,C,CAL,3W,29/01/2020,8.9,0.1,9,
elevated,C,CAL,4W,29/01/2020,8.6,0.4,9,
elevated,C,CAL,5W,29/01/2020,8.9,0.1,9,
elevated,C,ROF,1W,29/01/2020,8.5,0.5,9,
elevated,C,ROF,2W,29/01/2020,8.9,0.1,9,
elevated,C,ROF,3W,29/01/2020,8.6,0.4,9,
elevated,C,ROF,4W,29/01/2020,8.9,0.1,9,
elevated,C,ROF,3D,29/01/2020,8.8,0.2,9,
elevated,C,ROF,5D,29/01/2020,8.9,0.1,9,
elevated,C,LST,1W,29/01/2020,8.9,0.1,9,
elevated,C,LST,2W,29/01/2020,9.4,0,9.4,
elevated,C,LST,3W,29/01/2020,8.4,0.6,9,
elevated,C,LST,4W,29/01/2020,9.4,0,9.4,
elevated,C,LST,1D,29/01/2020,8.9,0.1,9,
elevated,C,DPE,1W,29/01/2020,9.4,0,9.4,
elevated,C,DPE,2W,29/01/2020,9.2,0,9.2,
elevated,C,DPE,3W,29/01/2020,8.8,0.2,9,
elevated,C,DPE,2D,29/01/2020,9.1,0,9.1,
elevated,C,ACY,1W,30/01/2020,9.3,0,9.3,
elevated,C,ACY,2W,30/01/2020,8.7,0.3,9,
elevated,C,ACY,3W,30/01/2020,10,0,10,
elevated,C,ACY,4W,30/01/2020,8.8,0.2,9,
elevated,C,ACY,5W,30/01/2020,8.8,0.2,9,
elevated,C,CAL,1W,30/01/2020,8.8,0.2,9,
elevated,C,CAL,2W,30/01/2020,8.8,0.2,9,
elevated,C,CAL,3W,30/01/2020,8.9,0.1,9,
elevated,C,CAL,4W,30/01/2020,8.8,0.2,9,
elevated,C,CAL,5W,30/01/2020,8.8,0.2,9,
elevated,C,ROF,1W,30/01/2020,8.6,0.4,9,
elevated,C,ROF,2W,30/01/2020,8.8,0.2,9,
elevated,C,ROF,3W,30/01/2020,8.8,0.2,9,
elevated,C,ROF,4W,30/01/2020,8.8,0.2,9,
elevated,C,ROF,3D,30/01/2020,8.8,0.2,9,
elevated,C,ROF,5D,30/01/2020,8.9,0.1,9,
elevated,C,LST,1W,30/01/2020,8.9,0.1,9,
elevated,C,LST,2W,30/01/2020,9.3,0,9.3,
elevated,C,LST,3W,30/01/2020,8.4,0.6,9,
elevated,C,LST,4W,30/01/2020,9.3,0,9.3,
elevated,C,LST,1D,30/01/2020,8.9,0.1,9,
elevated,C,DPE,1W,30/01/2020,9.3,0,9.3,
elevated,C,DPE,2W,30/01/2020,9.2,0,9.2,
elevated,C,DPE,3W,30/01/2020,8.8,0.2,9,
elevated,C,DPE,2D,30/01/2020,9,0,9,
elevated,C,ACY,1W,31/01/2020,9.2,0,9.2,
elevated,C,ACY,2W,31/01/2020,8.9,0.1,9,
elevated,C,ACY,3W,31/01/2020,10,0,10,
elevated,C,ACY,4W,31/01/2020,8.9,0.1,9,
elevated,C,ACY,5W,31/01/2020,8.8,0.2,9,
elevated,C,CAL,1W,31/01/2020,8.9,0.1,9,
elevated,C,CAL,2W,31/01/2020,8.9,0.1,9,
elevated,C,CAL,3W,31/01/2020,8.9,0.1,9,
elevated,C,CAL,4W,31/01/2020,8.7,0.3,9,
elevated,C,CAL,5W,31/01/2020,8.8,0.2,9,
elevated,C,ROF,1W,31/01/2020,8.7,0.3,9,
elevated,C,ROF,2W,31/01/2020,8.8,0.2,9,
elevated,C,ROF,3W,31/01/2020,8.9,0.1,9,
elevated,C,ROF,4W,31/01/2020,8.9,0.1,9,
elevated,C,ROF,3D,31/01/2020,8.8,0.2,9,
elevated,C,ROF,5D,31/01/2020,8.9,0.1,9,
elevated,C,LST,1W,31/01/2020,8.9,0.1,9,
elevated,C,LST,2W,31/01/2020,9.2,0,9.2,
elevated,C,LST,3W,31/01/2020,8.4,0.6,9,
elevated,C,LST,4W,31/01/2020,9.3,0,9.3,
elevated,C,LST,1D,31/01/2020,8.9,0.1,9,
elevated,C,DPE,1W,31/01/2020,9.3,0,9.3,
elevated,C,DPE,2W,31/01/2020,9.2,0,9.2,
elevated,C,DPE,3W,31/01/2020,8.8,0.2,9,
elevated,C,DPE,2D,31/01/2020,9,0,9,
elevated,C,ACY,1W,3/2/20,8.7,0.3,9,
elevated,C,ACY,2W,3/2/20,8.4,0.6,9,
elevated,C,ACY,3W,3/2/20,9.8,0,9.8,
elevated,C,ACY,4W,3/2/20,8.7,0.3,9,
elevated,C,ACY,5W,3/2/20,8.2,0.8,9,
elevated,C,CAL,1W,3/2/20,8.2,0.8,9,
elevated,C,CAL,2W,3/2/20,8.3,0.7,9,
elevated,C,CAL,3W,3/2/20,8.4,0.6,9,
elevated,C,CAL,4W,3/2/20,8.4,0.6,9,
elevated,C,CAL,5W,3/2/20,8.5,0.5,9,
elevated,C,ROF,1W,3/2/20,8.5,0.5,9,
elevated,C,ROF,2W,3/2/20,8.3,0.7,9,
elevated,C,ROF,3W,3/2/20,8.5,0.5,9,
elevated,C,ROF,4W,3/2/20,8.5,0.5,9,
elevated,C,ROF,3D,3/2/20,8.5,0.5,9,
elevated,C,ROF,5D,3/2/20,8.6,0.4,9,
elevated,C,LST,1W,3/2/20,8.7,0.3,9,
elevated,C,LST,2W,3/2/20,9,0,9,
elevated,C,LST,3W,3/2/20,8.2,0.8,9,
elevated,C,LST,4W,3/2/20,9.1,0,9.1,
elevated,C,LST,1D,3/2/20,8.7,0.3,9,
elevated,C,DPE,1W,3/2/20,9.2,0,9.2,
elevated,C,DPE,2W,3/2/20,9.1,0,9.1,
elevated,C,DPE,3W,3/2/20,8.6,0.4,9,
elevated,C,DPE,2D,3/2/20,8.8,0.2,9,
elevated,C,ACY,1W,4/2/20,8.9,0.1,9,
elevated,C,ACY,2W,4/2/20,8.8,0.2,9,
elevated,C,ACY,3W,4/2/20,9.7,0,9.7,
elevated,C,ACY,4W,4/2/20,8.9,0.1,9,
elevated,C,ACY,5W,4/2/20,8.7,0.3,9,
elevated,C,CAL,1W,4/2/20,8.7,0.3,9,
elevated,C,CAL,2W,4/2/20,8.8,0.2,9,
elevated,C,CAL,3W,4/2/20,8.8,0.2,9,
elevated,C,CAL,4W,4/2/20,8.8,0.2,9,
elevated,C,CAL,5W,4/2/20,8.8,0.2,9,
elevated,C,ROF,1W,4/2/20,8.8,0.2,9,
elevated,C,ROF,2W,4/2/20,8.8,0.2,9,
elevated,C,ROF,3W,4/2/20,8.8,0.2,9,
elevated,C,ROF,4W,4/2/20,8.9,0.1,9,
elevated,C,ROF,3D,4/2/20,8.8,0.2,9,
elevated,C,ROF,5D,4/2/20,8.9,0.1,9,
elevated,C,LST,1W,4/2/20,8.9,0.1,9,
elevated,C,LST,2W,4/2/20,9,0,9,
elevated,C,LST,3W,4/2/20,8.5,0.5,9,
elevated,C,LST,4W,4/2/20,9,0,9,
elevated,C,LST,1D,4/2/20,9,0,9,
elevated,C,DPE,1W,4/2/20,9.2,0,9.2,
elevated,C,DPE,2W,4/2/20,9.1,0,9.1,
elevated,C,DPE,3W,4/2/20,8.8,0.2,9,
elevated,C,DPE,2D,4/2/20,9.1,0,9.1,
elevated,C,ACY,1W,5/2/20,8.7,0.3,9,
elevated,C,ACY,2W,5/2/20,8.6,0.4,9,
elevated,C,ACY,3W,5/2/20,9.5,0,9.5,
elevated,C,ACY,4W,5/2/20,8.9,0.1,9,
elevated,C,ACY,5W,5/2/20,8.7,0.3,9,
elevated,C,CAL,1W,5/2/20,8.7,0.3,9,
elevated,C,CAL,2W,5/2/20,8.7,0.3,9,
elevated,C,CAL,3W,5/2/20,8.7,0.3,9,
elevated,C,CAL,4W,5/2/20,8.7,0.3,9,
elevated,C,CAL,5W,5/2/20,8.7,0.3,9,
elevated,C,ROF,1W,5/2/20,8.8,0.2,9,
elevated,C,ROF,2W,5/2/20,8.7,0.3,9,
elevated,C,ROF,3W,5/2/20,8.7,0.3,9,
elevated,C,ROF,4W,5/2/20,8.8,0.2,9,
elevated,C,ROF,3D,5/2/20,8.7,0.3,9,
elevated,C,ROF,5D,5/2/20,8.8,0.2,9,
elevated,C,LST,1W,5/2/20,8.9,0.1,9,
elevated,C,LST,2W,5/2/20,8.9,0.1,9,
elevated,C,LST,3W,5/2/20,8.5,0.5,9,
elevated,C,LST,4W,5/2/20,8.9,0.1,9,
elevated,C,LST,1D,5/2/20,8.9,0.1,9,
elevated,C,DPE,1W,5/2/20,9.1,0,9.1,
elevated,C,DPE,2W,5/2/20,9.1,0,9.1,
elevated,C,DPE,3W,5/2/20,8.8,0.2,9,
elevated,C,DPE,2D,5/2/20,9,0,9,
elevated,C,ACY,1W,6/2/20,9,0,9,
elevated,C,ACY,2W,6/2/20,8.9,0.1,9,
elevated,C,ACY,3W,6/2/20,9.6,0,9.6,
elevated,C,ACY,4W,6/2/20,8.9,0.1,9,
elevated,C,ACY,5W,6/2/20,8.9,0.1,9,
elevated,C,CAL,1W,6/2/20,8.9,0.1,9,
elevated,C,CAL,2W,6/2/20,8.9,0.1,9,
elevated,C,CAL,3W,6/2/20,8.9,0.1,9,
elevated,C,CAL,4W,6/2/20,8.9,0.1,9,
elevated,C,CAL,5W,6/2/20,8.9,0.1,9,
elevated,C,ROF,1W,6/2/20,8.9,0.1,9,
elevated,C,ROF,2W,6/2/20,8.9,0.1,9,
elevated,C,ROF,3W,6/2/20,8.9,0.1,9,
elevated,C,ROF,4W,6/2/20,8.9,0.1,9,
elevated,C,ROF,3D,6/2/20,9,0,9,
elevated,C,ROF,5D,6/2/20,9,0,9,
elevated,C,LST,1W,6/2/20,8.9,0.1,9,
elevated,C,LST,2W,6/2/20,9,0,9,
elevated,C,LST,3W,6/2/20,8.6,0.4,9,
elevated,C,LST,4W,6/2/20,8.9,0.1,9,
elevated,C,LST,1D,6/2/20,8.9,0.1,9,
elevated,C,DPE,1W,6/2/20,9.1,0,9.1,
elevated,C,DPE,2W,6/2/20,9,0,9,
elevated,C,DPE,3W,6/2/20,8.9,0.1,9,
elevated,C,DPE,2D,6/2/20,9,0,9,
elevated,C,ACY,1W,7/2/20,8.9,0.1,9,
elevated,C,ACY,2W,7/2/20,8.8,0.2,9,
elevated,C,ACY,3W,7/2/20,9.5,0,9.5,
elevated,C,ACY,4W,7/2/20,8.9,0.1,9,
elevated,C,ACY,5W,7/2/20,8.8,0.2,9,
elevated,C,CAL,1W,7/2/20,8.7,0.3,9,
elevated,C,CAL,2W,7/2/20,8.8,0.2,9,
elevated,C,CAL,3W,7/2/20,8.8,0.2,9,
elevated,C,CAL,4W,7/2/20,8.8,0.2,9,
elevated,C,CAL,5W,7/2/20,8.9,0.1,9,
elevated,C,ROF,1W,7/2/20,8.9,0.1,9,
elevated,C,ROF,2W,7/2/20,8.8,0.2,9,
elevated,C,ROF,3W,7/2/20,8.8,0.2,9,
elevated,C,ROF,4W,7/2/20,8.9,0.1,9,
elevated,C,ROF,3D,7/2/20,8.9,0.1,9,
elevated,C,ROF,5D,7/2/20,8.8,0.2,9,
elevated,C,LST,1W,7/2/20,8.9,0.1,9,
elevated,C,LST,2W,7/2/20,9,0,9,
elevated,C,LST,3W,7/2/20,8.6,0.4,9,
elevated,C,LST,4W,7/2/20,8.9,0.1,9,
elevated,C,LST,1D,7/2/20,9,0,9,
elevated,C,DPE,1W,7/2/20,9.1,0,9.1,
elevated,C,DPE,2W,7/2/20,9,0,9,
elevated,C,DPE,3W,7/2/20,8.8,0.2,9,
elevated,C,DPE,2D,7/2/20,8.9,0.1,9,
elevated,C,ACY,1W,9/2/20,8.7,0.3,9,
elevated,C,ACY,2W,9/2/20,8.6,0.4,9,
elevated,C,ACY,3W,9/2/20,9.4,0,9.4,
elevated,C,ACY,4W,9/2/20,8.8,0.2,9,
elevated,C,ACY,5W,9/2/20,8.4,0.6,9,
elevated,C,CAL,1W,9/2/20,8.6,0.4,9,
elevated,C,CAL,2W,9/2/20,8.5,0.5,9,
elevated,C,CAL,3W,9/2/20,8.7,0.3,9,
elevated,C,CAL,4W,9/2/20,8.6,0.4,9,
elevated,C,CAL,5W,9/2/20,8.5,0.5,9,
elevated,C,ROF,1W,9/2/20,8.6,0.4,9,
elevated,C,ROF,2W,9/2/20,8.7,0.3,9,
elevated,C,ROF,3W,9/2/20,8.7,0.3,9,
elevated,C,ROF,4W,9/2/20,8.8,0.2,9,
elevated,C,ROF,3D,9/2/20,8.5,0.5,9,
elevated,C,ROF,5D,9/2/20,8.8,0.2,9,
elevated,C,LST,1W,9/2/20,8.8,0.2,9,
elevated,C,LST,2W,9/2/20,8.9,0.1,9,
elevated,C,LST,3W,9/2/20,8.4,0.6,9,
elevated,C,LST,4W,9/2/20,8.7,0.3,9,
elevated,C,LST,1D,9/2/20,8.8,0.2,9,
elevated,C,DPE,1W,9/2/20,9,0,9,
elevated,C,DPE,2W,9/2/20,8.8,0.2,9,
elevated,C,DPE,3W,9/2/20,9,0,9,
elevated,C,DPE,2D,9/2/20,8.9,0.1,9,
elevated,C,ACY,1W,10/2/20,8.9,0.1,9,
elevated,C,ACY,2W,10/2/20,8.9,0.1,9,
elevated,C,ACY,3W,10/2/20,9.4,0,9.4,
elevated,C,ACY,4W,10/2/20,8.9,0.1,9,
elevated,C,ACY,5W,10/2/20,9,0,9,
elevated,C,CAL,1W,10/2/20,8.9,0.1,9,
elevated,C,CAL,2W,10/2/20,8.9,0.1,9,
elevated,C,CAL,3W,10/2/20,8.9,0.1,9,
elevated,C,CAL,4W,10/2/20,8.9,0.1,9,
elevated,C,CAL,5W,10/2/20,8.9,0.1,9,
elevated,C,ROF,1W,10/2/20,9,0,9,
elevated,C,ROF,2W,10/2/20,8.9,0.1,9,
elevated,C,ROF,3W,10/2/20,8.9,0.1,9,
elevated,C,ROF,4W,10/2/20,8.9,0.1,9,
elevated,C,ROF,3D,10/2/20,9,0,9,
elevated,C,ROF,5D,10/2/20,9,0,9,
elevated,C,LST,1W,10/2/20,8.9,0.1,9,
elevated,C,LST,2W,10/2/20,9,0,9,
elevated,C,LST,3W,10/2/20,8.7,0.3,9,
elevated,C,LST,4W,10/2/20,9,0,9,
elevated,C,LST,1D,10/2/20,9,0,9,
elevated,C,DPE,1W,10/2/20,9,0,9,
elevated,C,DPE,2W,10/2/20,9,0,9,
elevated,C,DPE,3W,10/2/20,8.9,0.1,9,
elevated,C,DPE,2D,10/2/20,9,0,9,
